metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
data_received,1684499398,6924.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,2076.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,16153.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,1258.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,5462.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,1217.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,6821.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,975.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,5543.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,1082.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,5506.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,975.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,5527.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,1216.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,6901.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,2076.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,15435.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,2076.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,16039.000000,,,,,,,,,default,,,,,,,
data_sent,1684499398,844.000000,,,,,,,,,default,,,,,,,
data_received,1684499398,4684.000000,,,,,,,,,default,,,,,,,
